Cod. y Desc. Inciso,Cod. y Desc. Inciso_imagen,Cod. y Desc. Principal,Cod. y Desc. Principal_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,9,"37748,10989101","43120,794434","44050,146084","34056,59644865","34051,49647245","29280,3882092",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,10,"37748,10989101","43120,794434","44114,030008","38361,46294667","38344,42215214","33760,73528214",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,6 - Transferencias a Universidades Nacionales,que/transferencias_a_universidades_nacionales.svg,11,"37748,10989101","43120,794434","50658,162749","43096,82187294","43019,77898074","38071,7716992",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,1,"19000,22068219","30162,477678","29981,121379","800,42822107","696,36186444","421,13842254",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,2,"19000,22068219","30162,477678","29561,312078","2516,09681239","2342,27751855","1531,08285839",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,3,"19000,22068219","30162,477678","29234,153961","4621,64932671","4608,56298802","3498,26713414",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,4,"19000,22068219","30162,477678","28455,204642","6147,96402488","6120,27964708","5284,97667875",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,5,"19000,22068219","30162,477678","27193,161925","7923,69041637","7760,40638371","6826,3671029",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,6,"19000,22068219","30162,477678","26710,464568","10156,84839606","9956,86211573","8509,36584787",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,7,"19000,22068219","30162,477678","26533,186658","11788,76671111","11522,37229193","10441,75789301",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,8,"19000,22068219","30162,477678","26446,486207","14008,46027437","13611,26548685","12498,37335883",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,9,"19000,22068219","30162,477678","27176,242744","16142,1994066","15993,27164891","14473,64261317",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,10,"19000,22068219","30162,477678","28942,674097","18895,29006818","18668,28641354","17059,10333083",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,7 - Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,que/transf_a_inst_prov_y_mun_para_fin_gastos_corrientes.svg,11,"19000,22068219","30162,477678","30708,658502","20926,40943823","20770,01830294","19654,56507768",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,1,"52162,261478","64314,565847","64307,138026","979,01371698","647,85541393","346,61133879",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,2,"52162,261478","64314,565847","66175,494917","3746,90987814","3277,13162182","2842,2723206",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,3,"52162,261478","64314,565847","66369,58768","9592,32452982","9500,01355401","8012,91855465",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,4,"52162,261478","64314,565847","66868,520517","14106,94772518","13625,51609415","12641,38719578",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,5,"52162,261478","64314,565847","67559,097031","18430,25788835","17771,31743522","16935,53052195",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,6,"52162,261478","64314,565847","67858,986014","27122,30165247","27080,76197301","25609,27401264",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,7,"52162,261478","64314,565847","68134,49962","33346,36320623","32325,45418344","29962,85489675",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,8,"52162,261478","64314,565847","68810,353412","39153,59948352","37719,44572154","35798,24351115",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,9,"52162,261478","64314,565847","74711,912303","48794,21916853","48661,09440093","45358,22696585",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,10,"52162,261478","64314,565847","75520,718554","53858,45312499","52131,65160647","50498,97527236",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,8 - Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital,que/transf_a_inst_prov_y_mun_para_financ_gastos_de_capital.svg,11,"52162,261478","64314,565847","77026,294081","57920,88089696","57335,85057891","55202,05622905",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,1,"1445,78736024","1765,42718","1765,42718","0,918722","0,918722","0,738682",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,2,"1445,78736024","1765,42718","1797,299375","24,59870108","22,97069808","11,27853363",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,3,"1445,78736024","1765,42718","1767,312902","208,45785768","207,85667407","31,38920412",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,4,"1445,78736024","1765,42718","1768,352902","232,53612323","228,56195392","83,52450382",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,5,"1445,78736024","1765,42718","1743,738684","290,46190597","267,27792149","117,63005315",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,6,"1445,78736024","1765,42718","1624,477299","466,13327255","448,46383774","242,8229493",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,7,"1445,78736024","1765,42718","1620,960408","538,78754871","509,00687263","329,50843789",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,8,"1445,78736024","1765,42718","1625,713601","702,06501408","664,74705677","523,16919099",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,9,"1445,78736024","1765,42718","1787,04155","1067,96119857","1066,88409326","687,41905675",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,10,"1445,78736024","1765,42718","1823,076309","1122,19322629","1118,49022298","836,15439311",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
5 - Transferencias,que/transferencias.svg,9 - Transferencias al Exterior,que/transferencias_al_exterior.svg,11,"1445,78736024","1765,42718","2031,581349","1266,98130866","1257,69030115","992,42403046",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,1,"51416,81826395","13070,048","13070,048","1,15","1,15",0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,2,"51416,81826395","13070,048","13070,048","362,29357834","362,29357834",0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,3,"51416,81826395","13070,048","13070,244","3297,06185942","3297,06185942","397,06185942",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,4,"51416,81826395","13070,048","13070,244","5363,78935942","5363,78935942","4697,06185942",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,5,"51416,81826395","13070,048","13070,244","5363,78935942","5363,78935942","4697,06185942",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,6,"51416,81826395","13070,048","13070,244","8613,75529722","8613,75529722","8013,75529722",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,7,"51416,81826395","13070,048","13070,244","8644,91294816","8644,91294816","8015,43062816",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,8,"51416,81826395","13070,048","13070,244","10496,62595016","10496,62595016","9045,21723816",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,9,"51416,81826395","13070,048","13070,244","10496,62595016","10496,62595016","9896,62595016",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,10,"51416,81826395","13070,048","13070,244","10579,69449925","10579,69449925","9912,72347202",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,1 - Aportes de Capital y Compra de Acciones,que/aportes_de_capital_y_compra_de_acciones.svg,11,"51416,81826395","13070,048","12379,167888","11679,923011","11679,923011","11079,923011",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,1,"2,9656","3,375","3,375","0,135",0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,2,"2,9656","3,375","3,375","0,207",0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,3,"2,9656","3,375","3,375","0,277","0,072",0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,4,"2,9656","3,375","3,375","0,627","0,242","0,07",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,5,"2,9656","3,375","3,375","0,838","0,467","0,282",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,6,"2,9656","3,375","3,375","1,58","0,811","0,609",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,7,"2,9656","3,375","3,375","2,249","1,48","0,738",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,8,"2,9656","3,375","3,375","2,608","1,845","1,011",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,9,"2,9656","3,375","3,375","2,774","2,674","1,249",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,10,"2,9656","3,375","4,575","3,3288","3,0288","2,134",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,2 - Préstamos a Corto Plazo,que/prestamos_a_corto_plazo.svg,11,"2,9656","3,375","4,575","3,3288","3,2988","2,6338",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,1,"439,47314638","553,01276","553,01276",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,2,"439,47314638","553,01276","553,01276",30,30,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,3,"439,47314638","553,01276","553,01276","34,8","34,8","22,5",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,4,"439,47314638","553,01276","553,01276","69,8","46,085714",30,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,5,"439,47314638","553,01276","583,01276","78,6","65,457143",40,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,6,"439,47314638","553,01276","583,01276","123,16682649","123,16682649","57,3",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,7,"439,47314638","553,01276","583,01276","170,41632649","150,66682649","99,8",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,8,"439,47314638","553,01276","583,01276","190,91632649","180,91632649","139,5495",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,9,"439,47314638","553,01276","493,01276","252,14132649","242,14132649","175,73982649",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,10,"439,47314638","553,01276","493,01276","247,06682649","237,06682649","223,16682649",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
6 - Incremento de Activos Financieros,que/incremento_de_activos_financieros.svg,3 - Préstamos a Largo Plazo,que/prestamos_a_largo_plazo.svg,11,"439,47314638","553,01276","493,01276","380,58138117","283,47308117","246,67308117",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,1,"37744,98795875",47951,47951,"10026,52862133","469,15858215","404,28186982",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,2,"37744,98795875",47951,"47552,26202","10823,84167592","3321,4402988","3041,58976119",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,3,"37744,98795875",47951,"47552,26202","10929,16288385","10119,38037047","9823,37702859",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,4,"37744,98795875",47951,"47552,26202","24413,10628257","10811,87883624","10706,15078687",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,5,"37744,98795875",47951,"47552,26202","24493,40325478","12704,33439211","12645,37390603",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,6,"37744,98795875",47951,"47552,26202","24629,54841075","24155,89082631","23862,93832849",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,7,"37744,98795875",47951,"47015,432916","37011,30923329","26151,33782477","25034,12152834",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,8,"37744,98795875",47951,"47015,432916","37113,97234502","28293,53288886","28147,7467617",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,9,"37744,98795875",47951,"46715,432916","37300,83559289","37300,83541112","37221,93470839",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,10,"37744,98795875",47951,"47215,432916","46697,99404988","38332,95627201","37940,85501137",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,1 - Servicio de la Deuda Colocada en Moneda Nacional,que/servicio_de_la_deuda_colocada_en_moneda_nacional.svg,11,"37744,98795875",47951,"55771,369376","41164,66330072","41033,11024986","41033,11024986",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,1,"39495,58319349","36952,850062","36952,850062","2452,18567058","13,82885603","11,06169056",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,2,"39495,58319349","36952,850062","37351,588042","2887,07958834","485,65640986","472,83215001",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,3,"39495,58319349","36952,850062","37351,588042","2890,49182394","2733,21804093","2733,16040862",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,4,"39495,58319349","36952,850062","37351,588042","18480,97662875","8513,93412767","6993,49331544",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,5,"39495,58319349","36952,850062","37351,588042","18497,01064039","10839,97705763","10839,39011197",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,6,"39495,58319349","36952,850062","37351,604042","18511,81399524","17904,94839512","17904,93709512",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,7,"39495,58319349","36952,850062","37351,604042","22685,85954677","18186,91882345","18181,12591585",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,8,"39495,58319349","36952,850062","37351,604042","22703,89252721","18217,4559045","18200,95844215",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,9,"39495,58319349","36952,850062","37351,604042","22603,72111493","22602,89411777","20725,33962901",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
